Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
31.0,1,15.0,2,4.0,4.0,1.0,1,3,1,0.0,17657.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
47.0,1,9.0,3,4.0,3.0,5.0,0,1,1,2.0,27256.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
25.0,3,31.0,3,4.0,3.0,2.0,0,4,1,2.0,21078.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
22.0,1,17.0,3,5.0,5.0,3.0,0,3,1,1.0,20094.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
37.0,1,10.0,2,4.0,4.0,6.0,0,4,1,1.0,20766.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
40.0,3,16.0,2,4.0,4.0,1.0,0,5,1,0.0,21852.0,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False
53.0,1,32.0,3,5.0,3.0,5.0,0,5,0,2.0,32504.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
38.0,3,8.0,2,3.0,4.0,1.0,0,4,1,0.0,22351.0,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
32.0,1,8.0,2,4.0,5.0,5.0,0,4,0,1.0,17176.0,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False
31.0,3,11.0,3,3.0,3.0,2.0,0,1,0,2.0,20476.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
25.0,3,11.0,2,4.0,3.0,2.0,1,3,0,1.0,20744.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
42.0,3,11.0,3,4.0,3.0,2.0,1,1,0,2.0,29125.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
60.0,3,7.0,4,4.0,3.0,5.0,1,1,1,1.0,30582.0,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False
28.0,1,22.0,3,2.0,5.0,1.0,0,5,0,2.0,20661.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
49.0,1,12.0,2,4.0,3.0,3.0,1,5,1,0.0,28966.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
42.0,3,11.0,3,4.0,4.0,3.0,0,3,1,1.0,28033.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
29.0,3,9.0,3,4.0,4.0,3.0,1,3,1,1.0,23457.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
40.0,3,13.0,3,2.0,3.0,4.0,0,4,1,2.0,26915.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
59.0,1,30.0,4,4.0,3.0,3.0,0,3,1,1.0,28990.0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
28.0,1,11.0,4,4.0,3.0,3.0,0,1,0,1.0,20996.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
28.0,1,16.0,3,4.0,4.0,3.0,0,3,1,1.0,20957.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
34.0,1,20.0,3,4.0,3.0,5.0,0,3,1,1.0,22130.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
48.0,1,26.0,2,3.0,3.0,5.0,0,2,0,0.0,17259.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
33.0,3,18.0,3,3.0,3.0,2.0,0,3,1,2.0,23385.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
34.0,3,34.0,3,4.0,3.0,2.0,0,5,1,0.0,21712.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
43.0,3,21.0,4,5.0,3.0,2.0,0,3,0,1.0,24922.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
49.0,1,6.0,2,4.0,3.0,1.0,1,3,1,0.0,28964.0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False
41.0,1,33.0,4,5.0,3.0,5.0,1,1,0,2.0,23100.0,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
26.0,3,15.0,3,3.0,4.0,2.0,0,4,0,1.0,23529.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
33.0,3,8.0,3,3.0,3.0,2.0,0,3,1,1.0,20505.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
46.0,1,6.0,2,3.0,3.0,1.0,0,5,1,1.0,34627.0,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True
58.0,1,21.0,2,3.0,3.0,3.0,1,1,1,0.0,30787.0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
37.0,1,12.0,3,4.0,5.0,6.0,0,4,1,2.0,26686.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
47.0,1,35.0,2,3.0,4.0,2.0,1,3,1,0.0,26849.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
30.0,1,14.0,4,5.0,3.0,8.0,0,5,1,2.0,21210.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
38.0,1,18.0,2,4.0,5.0,3.0,0,5,1,0.0,21288.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
30.0,3,17.0,3,4.0,3.0,3.0,0,4,0,1.0,21320.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
27.0,1,10.0,3,4.0,3.0,3.0,0,3,1,2.0,20739.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
43.0,1,16.0,2,3.0,3.0,1.0,0,5,0,1.0,17455.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
43.0,1,9.0,3,4.0,3.0,7.0,1,1,1,2.0,21193.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
30.0,3,18.0,3,4.0,5.0,2.0,0,5,1,0.0,17033.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
40.0,1,15.0,2,3.0,5.0,4.0,0,1,1,1.0,17018.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
35.0,3,16.0,4,4.0,3.0,3.0,0,2,1,3.0,24392.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
36.0,2,15.0,4,4.0,3.0,3.0,0,5,0,2.0,23001.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
36.0,1,34.0,3,5.0,5.0,3.0,0,4,0,2.0,21237.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
44.0,3,34.0,2,1.0,3.0,4.0,1,1,1,0.0,28320.0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
24.0,3,16.0,3,4.0,5.0,3.0,0,5,1,1.0,20468.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
29.0,1,28.0,3,4.0,3.0,3.0,0,1,0,1.0,21391.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
33.0,3,20.0,4,4.0,3.0,4.0,0,1,0,3.0,23081.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
60.0,2,13.0,3,4.0,3.0,2.0,0,4,0,1.0,20945.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
28.0,3,18.0,4,2.0,3.0,2.0,0,3,1,2.0,21212.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
46.0,2,11.0,3,6.0,3.0,6.0,0,1,1,2.0,28434.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
38.0,1,10.0,3,4.0,3.0,3.0,0,1,1,1.0,28112.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
20.0,1,12.0,3,4.0,3.0,2.0,1,1,0,0.0,17926.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
35.0,1,31.0,3,3.0,4.0,2.0,1,3,0,0.0,17022.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
38.0,1,29.0,2,4.0,3.0,1.0,0,3,0,0.0,24526.0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
29.0,1,24.0,3,5.0,3.0,7.0,0,3,0,2.0,21045.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
36.0,1,17.0,3,4.0,3.0,3.0,0,5,1,1.0,22595.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
36.0,1,17.0,3,4.0,3.0,3.0,0,5,0,1.0,22595.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
45.0,1,31.0,3,4.0,3.0,5.0,1,5,0,2.0,21839.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
35.0,3,21.0,3,4.0,3.0,3.0,1,5,1,1.0,21257.0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
34.0,3,16.0,4,4.0,5.0,2.0,1,3,0,1.0,26902.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
41.0,1,16.0,3,4.0,5.0,5.0,0,1,1,2.0,20696.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
37.0,1,6.0,2,4.0,3.0,2.0,0,2,1,1.0,21474.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
52.0,3,21.0,3,4.0,3.0,6.0,0,3,1,1.0,23614.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
46.0,1,9.0,4,5.0,3.0,3.0,0,3,1,1.0,20952.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
41.0,3,10.0,2,3.0,3.0,1.0,1,1,0,1.0,25447.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
43.0,3,22.0,3,3.0,3.0,6.0,1,3,0,0.0,31064.0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
35.0,1,6.0,1,4.0,3.0,2.0,0,4,1,0.0,17859.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
36.0,1,14.0,3,1.0,5.0,1.0,0,3,0,1.0,26713.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
32.0,1,17.0,3,4.0,3.0,6.0,0,1,1,2.0,29709.0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
50.0,1,8.0,1,3.0,5.0,3.0,0,3,0,0.0,32856.0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
54.0,1,23.0,2,3.0,3.0,1.0,0,5,0,0.0,25739.0,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False
20.0,1,9.0,2,4.0,3.0,2.0,0,3,0,1.0,18033.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
35.0,3,13.0,3,6.0,3.0,2.0,0,4,1,2.0,21029.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
39.0,1,31.0,3,3.0,3.0,4.0,0,1,0,0.0,25920.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
36.0,3,25.0,4,4.0,3.0,2.0,1,5,1,3.0,23292.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
27.0,1,7.0,4,6.0,3.0,5.0,0,4,1,1.0,23042.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
21.0,3,16.0,3,4.0,5.0,3.0,0,1,0,2.0,21406.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
40.0,1,30.0,3,3.0,3.0,2.0,0,3,1,1.0,18319.0,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False
36.0,3,35.0,4,5.0,3.0,2.0,0,4,1,3.0,21108.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
37.0,3,7.0,3,4.0,3.0,3.0,1,3,1,2.0,24879.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
56.0,3,9.0,3,4.0,3.0,6.0,0,2,0,2.0,23838.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
36.0,1,12.0,3,1.0,5.0,4.0,1,4,1,1.0,20562.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
31.0,3,32.0,3,3.0,3.0,2.0,1,3,0,1.0,20617.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
24.0,1,23.0,3,4.0,4.0,2.0,0,3,1,1.0,17127.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
40.0,1,17.0,4,4.0,5.0,4.0,0,5,1,3.0,24055.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
35.0,3,14.0,3,4.0,3.0,2.0,1,1,0,2.0,20986.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
37.0,1,14.0,4,4.0,3.0,4.0,0,3,0,3.0,23356.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
35.0,3,8.0,3,3.0,3.0,2.0,0,2,1,0.0,17014.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
38.0,1,17.0,3,4.0,4.0,4.0,1,5,0,2.0,22875.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
51.0,1,31.0,4,4.0,3.0,5.0,1,4,0,1.0,32651.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
30.0,3,12.0,3,5.0,4.0,3.0,1,5,0,1.0,22865.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
40.0,3,32.0,3,3.0,5.0,2.0,0,2,1,1.0,23396.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
29.0,1,16.0,3,4.0,5.0,7.0,1,5,1,1.0,17404.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
50.0,1,35.0,2,4.0,3.0,1.0,0,5,1,1.0,32046.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False
37.0,3,18.0,4,4.0,3.0,2.0,0,5,0,1.0,28416.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
42.0,1,13.0,4,5.0,4.0,8.0,1,3,1,1.0,24710.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
30.0,1,7.0,4,6.0,3.0,3.0,0,1,0,3.0,21398.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
53.0,1,15.0,3,5.0,4.0,4.0,0,1,1,1.0,23619.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
47.0,1,28.0,4,4.0,4.0,6.0,0,3,1,3.0,27604.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
30.0,1,7.0,3,4.0,3.0,3.0,0,3,0,2.0,22997.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False
49.0,1,24.0,3,3.0,3.0,2.0,1,1,0,0.0,21804.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
43.0,1,33.0,3,4.0,5.0,5.0,1,3,0,2.0,31869.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
52.0,1,9.0,3,6.0,4.0,7.0,0,2,0,1.0,24160.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
33.0,1,7.0,4,4.0,5.0,3.0,0,2,0,3.0,21634.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
40.0,3,31.0,3,5.0,3.0,2.0,0,1,1,2.0,30709.0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
37.0,1,19.0,3,5.0,3.0,2.0,0,2,1,1.0,27536.0,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
31.0,1,31.0,4,4.0,3.0,3.0,0,3,1,3.0,21371.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
32.0,3,6.0,2,5.0,4.0,7.0,0,3,0,1.0,21735.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
58.0,1,8.0,2,4.0,3.0,1.0,1,2,0,0.0,17380.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
54.0,3,9.0,2,3.0,5.0,3.0,0,4,1,1.0,20940.0,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
50.0,3,14.0,2,3.0,3.0,4.0,1,5,1,0.0,21796.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False
28.0,1,14.0,2,4.0,4.0,2.0,0,4,0,1.0,17154.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
42.0,3,16.0,4,4.0,3.0,5.0,1,1,0,2.0,26867.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
52.0,1,15.0,3,5.0,4.0,7.0,0,3,1,2.0,31168.0,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
50.0,1,6.0,3,3.0,3.0,1.0,0,5,0,2.0,32399.0,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False
33.0,3,17.0,3,4.0,3.0,3.0,0,4,0,2.0,24074.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
26.0,3,6.0,2,3.0,3.0,2.0,0,5,1,0.0,20296.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
46.0,3,6.0,3,3.0,5.0,2.0,0,1,1,2.0,25453.0,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
21.0,1,16.0,2,4.0,5.0,2.0,0,3,0,1.0,16416.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
33.0,1,10.0,3,4.0,3.0,5.0,0,1,1,1.0,29837.0,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
44.0,1,14.0,3,4.0,5.0,2.0,0,5,1,1.0,28663.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
27.0,1,9.0,2,3.0,3.0,2.0,0,1,0,0.0,16706.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
36.0,3,23.0,4,4.0,4.0,2.0,0,2,1,3.0,26698.0,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
36.0,3,25.0,3,4.0,3.0,3.0,0,4,1,2.0,23279.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
54.0,1,8.0,2,3.0,3.0,1.0,0,4,0,0.0,28549.0,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False
41.0,3,6.0,2,1.0,5.0,2.0,0,3,1,1.0,23392.0,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False
23.0,1,22.0,3,4.0,3.0,3.0,0,1,1,2.0,21549.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
50.0,2,9.0,2,3.0,4.0,2.0,0,2,1,0.0,33200.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
42.0,1,35.0,3,5.0,4.0,2.0,0,5,1,2.0,32248.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
26.0,1,30.0,3,5.0,3.0,2.0,1,3,1,2.0,17340.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
28.0,3,15.0,3,4.0,3.0,3.0,0,2,1,1.0,27404.0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
22.0,1,9.0,2,4.0,3.0,1.0,1,3,0,1.0,17853.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
38.0,1,17.0,3,4.0,5.0,2.0,1,3,1,1.0,21460.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
33.0,1,6.0,2,4.0,3.0,2.0,0,3,0,0.0,17008.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
30.0,1,8.0,2,4.0,3.0,6.0,1,1,1,1.0,21877.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
31.0,2,15.0,4,5.0,3.0,8.0,0,5,1,3.0,20858.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
27.0,1,10.0,3,2.0,3.0,3.0,0,5,1,2.0,23098.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
30.0,1,15.0,3,3.0,5.0,2.0,0,2,0,1.0,18072.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
30.0,3,9.0,4,5.0,4.0,4.0,0,4,1,1.0,25322.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
35.0,1,13.0,2,3.0,3.0,4.0,0,3,0,0.0,25221.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
31.0,1,9.0,3,3.0,3.0,1.0,0,4,1,2.0,28675.0,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
39.0,2,7.0,3,2.0,3.0,3.0,0,4,1,1.0,21522.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
37.0,1,16.0,4,5.0,3.0,2.0,1,2,0,2.0,22066.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
24.0,1,13.0,4,2.0,5.0,3.0,1,3,0,1.0,20279.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
19.0,1,8.0,2,4.0,3.0,2.0,0,5,1,0.0,16102.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
22.0,3,16.0,3,4.0,3.0,3.0,0,4,1,1.0,21288.0,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
41.0,1,25.0,2,3.0,5.0,3.0,0,2,1,0.0,18072.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
34.0,1,6.0,2,3.0,3.0,1.0,0,4,1,0.0,20484.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
